,T1,T2,T3
AABR07025787.1,28.83641135,65.66951989,83.40869423
AABR07025819.1,47.00375892,34.65362891,22.85077684
AABR07025896.1,261.6246442,77.98128316,0.893743058
AABR07025900.1,0.330602141,0.573399289,0
AABR07025928.1,4.46313394,158.7398926,5.372277163
AABR07025953.1,0,0,7.88057344
AABR07025986.2,83.49474145,0,312.6979234
AABR07026002.1,12.15452292,0,1.868197261
AABR07026002.2,0,21.49847717,9.082712776
AABR07026021.1,27.01009906,0,0
AABR07026048.1,8.234366855,3.741976955,2.705005307
AABR07026059.1,9.022939665,14.58396536,3.084443097
AABR07026114.1,13.01617058,20.87141231,4.737991238
AABR07026137.1,0,11.69245271,0
AABR07026137.2,1.187356826,0.651019531,0
AABR07026240.1,299.9352816,238.3662093,132.2900964
AABR07026241.1,10.39110333,0,0
AABR07026294.1,283.1944281,128.3306311,303.1502715
AABR07026300.1,103.5768569,36.92513097,0
AABR07026302.1,0,2668.653145,0
AABR07026311.1,58981.67224,47028.25176,33394.40598
AABR07026317.1,115953.9201,96416.17406,61940.75068
AABR07026377.1,0,1.686472548,0.669625944
AABR07026441.2,1.857536185,0,0
AABR07026473.1,8.432788914,0,0
AABR07026509.1,0,0,0.191439379
AABR07026517.1,0,0,57.64332195
AABR07026539.1,0,1.400911706,0
AABR07026557.2,0,25.77724169,0.501096307
AABR07026565.2,0,15.18378852,0
AABR07026797.1,18869.54323,17002.97224,11425.45843
AABR07026842.1,2.884184407,0,0.117104438
AABR07026892.1,0,341.5450719,0
AABR07026893.1,4747.138428,2864.895752,361.5058971
AABR07026984.1,0,0,4.050538317
AABR07026997.1,29906.72016,23547.05361,16822.12917
AABR07027010.1,495.2938322,624.4975167,337.2476031
AABR07027015.1,11079.46345,7484.314249,6150.900607
AABR07027088.1,288.9297842,239.5582025,222.86838
AABR07027096.1,4.657400031,0,0
AABR07027137.1,11.25908357,0,0
AABR07027190.1,0,5.938103201,0
AABR07027190.2,17.79569864,0.652154187,0
AABR07027212.1,879.5709213,61.1009064,4858.028518
AABR07027235.1,0,0.488796933,0
AABR07027263.1,0,9.084650463,0
AABR07027267.1,0.501999078,0.521403357,0.211386839
AABR07027272.1,17.47336059,74.62420914,0.608102426
AABR07027309.1,4.389466456,0,0
AABR07027322.1,13763.38632,11164.51633,7838.306116
AABR07027381.1,0,0,4.901853681
AABR07027390.1,72.71076111,0,0
AABR07027390.2,3.117251001,0,0
AABR07027394.1,0,0.815504806,0
AABR07027394.2,24.35220797,0,0
AABR07027407.1,0,23.79842276,111.6996693
AABR07027478.1,0,8.29E-07,0
AABR07027478.3,0,3.513555321,0
AABR07027569.3,3.407905992,0,0
AABR07027575.1,171.4134646,126.5518806,70.37353945
AABR07027581.1,179.072146,271.3850601,99.59615698
AABR07027722.1,15194.91358,22097.13434,7025.267285
AABR07027744.1,230.0550559,304.3783977,188.0531654
AABR07027752.1,13508.80118,12851.93508,8053.858733
AABR07027752.2,1105.507981,975.6799458,413.0243335
AABR07027752.3,567.6916828,709.041507,1053.751802
AABR07027753.1,0.551022036,1.021365203,2.122951955
AABR07027753.2,138.2488259,90.04968598,162.5119184
AABR07027753.3,0,73.39309934,0
AABR07027753.4,14.7101668,17.08943377,108.4713546
AABR07027809.2,89.46234824,2.07E-05,106.0010451
AABR07027810.4,0,82.73335921,0
AABR07027811.1,10.26122829,166.4659993,81.13872156
AABR07027811.2,0,137.9355303,0
AABR07027811.3,62.25748783,33.24818853,84.10976758
AABR07027819.1,2.388365977,3.671688016,3.08158819
AABR07027854.1,2300.366986,1878.848857,2156.466644
AABR07027866.1,18.92857712,0,0
AABR07027870.1,102.8406051,115.5627586,63.05332683
AABR07027902.1,0.516654509,0.640149894,0.257300585
AABR07027910.1,15.82513878,15.245507,9.520455244
AABR07028027.1,3546.384253,4984.267151,2171.938028
AABR07028055.1,1.789742122,0,0
AABR07028113.1,0.338971157,0,0.294313548
AABR07028157.1,0,10.63482332,0
AABR07028185.1,2.190231839,1.983512655,1.506146286
AABR07028237.1,217.2797476,473.5892438,121.6830579
AABR07028349.1,2188.839191,2113.663303,1469.380102
AABR07028381.1,278.1758534,448.6512003,251.7099233
AABR07028414.1,9.886151168,1.464065916,3.07851935
AABR07028488.1,392.2447899,522.8279935,550.3426806
AABR07028558.1,49.82489786,17.91322123,6.571820607
AABR07028568.1,74.53772814,472.1715553,350.413836
AABR07028668.1,2.403144802,0,0
AABR07028748.1,0.843773897,1.216952321,0.419448281
AABR07028749.1,8.702259466,17.40121362,6.055027643
AABR07028749.2,1.203135401,0,0
AABR07028779.1,7.17634112,4.023798741,7.009423732
AABR07028795.1,205.7373716,121.018648,0
AABR07028795.2,4.911527669,1.777742665,0
AABR07028908.2,15.9661995,6.734780849,5.183050889
AABR07028917.1,0,0,7.784786128
AABR07028945.1,0,1.632018194,0
AABR07028970.2,230.4062213,292.3341644,160.598682
AABR07028984.1,2.068666221,8.79425821,0.334577317
AABR07028989.1,61.81314053,108.6102557,104.1561645
AABR07028995.2,33.49346889,44.79410311,17.30330941
AABR07028997.1,266.4762322,596.3416102,521.2069573
AABR07028998.1,0.730374994,14.96367526,0
AABR07029023.1,0.844988538,1.796665207,1.917292142
AABR07029172.2,0,0.787121823,0
AABR07029204.1,1814.581153,0,0
AABR07029221.1,7.067995524,4.547633977,0
AABR07029262.1,2.087233348,0,46.48543899
AABR07029410.1,31.15747432,3033.935318,40.5767001
AABR07029417.1,183.9010181,73.79065518,302.5359453
AABR07029451.1,0,0,2.163265724
AABR07029467.2,4.594385624,0,9.262252204
AABR07029526.1,12.00760514,0.967573562,9.465680878
AABR07029573.1,2017.33761,1073.001164,3598.162613
AABR07029732.1,1055.663598,565.4535015,491.7649559
AABR07029742.1,697.9016796,699.7409344,278.7622559
AABR07029742.2,17.12068171,6.50212665,1.582308269
AABR07029803.1,1.434418227,2.07208216,1.029494961
AABR07029809.1,1.309230512,1.62696118,0.847715378
AABR07029836.1,0,6.464808253,0
AABR07029847.1,54.51732101,73.7700912,222.6311761
AABR07029863.3,203.8903592,104.9578626,16.29379142
AABR07029878.1,0,9.530750167,0
AABR07029901.1,0,0,1.711620034
AABR07029955.1,0,0.375920249,0
AABR07030019.1,311.5956951,87.64265725,63.73880353
AABR07030072.1,0,47.15640085,0
AABR07030086.1,17.51271931,0,0
AABR07030086.2,3.76195145,4.16612671,1.277050504
AABR07030122.1,16.25165471,27.75279683,18.55174364
AABR07030156.1,4656.940358,4432.718716,4235.30421
AABR07030156.2,18049.72894,69364.06472,7953.118627
AABR07030162.1,6216.659504,5349.873895,3737.644688
AABR07030263.1,0,3.049204912,0
AABR07030265.1,13696.8243,11226.37716,4976.2115
AABR07030366.1,0,0.42742682,3.327017512
AABR07030375.1,796.7826146,693.2556633,375.8989291
AABR07030425.1,197.2204694,118.5658067,156.7328757
AABR07030473.1,0,2.095307352,0.529668321
AABR07030482.1,2.134825934,0,0
AABR07030494.1,129.4487177,76.5390378,59.2400441
AABR07030498.1,35.87504061,16.13229937,10.5173864
AABR07030501.1,0,14.85663359,10.20532211
AABR07030520.1,0.845381386,0.061224549,0
AABR07030521.1,4.593774527,34.27866001,2.225232683
AABR07030524.1,1015.301009,725.6610871,355.546915
AABR07030529.1,338.7706915,267.1477201,380.6782808
AABR07030544.1,5.934610874,32.24469416,84.32459539
AABR07030563.1,1171.17126,716.905953,568.6674546
AABR07030593.1,3.544051493,0,0
AABR07030603.1,2.638151295,53.41218444,46.31522166
AABR07030603.2,131.0483523,116.782098,106.3342716
AABR07030642.1,1.544118647,0,0
AABR07030657.1,0,55.08275771,539.2226024
AABR07030729.1,316.0321876,283.5524032,115.5893992
AABR07030773.1,0.105674562,7.96990508,0
AABR07030791.1,142.8482908,4.021716051,0.452891587
AABR07030793.1,0.164902346,0,0
AABR07030796.1,58.86346501,0,0
AABR07030823.1,0,0,2.846797349
AABR07030890.1,130.2122011,208.6663523,97.90533481
AABR07030901.1,5.738244555,11.2003389,42.70884955
AABR07030911.1,4288.146024,2179.319603,2854.624378
AABR07030919.1,0,0,3.176394359
AABR07030921.1,0.055461307,0.029319406,45698.59606
AABR07031138.1,9.600896165,3.360883572,0.741790402
AABR07031150.1,30.53642872,40.77103592,10.08204475
AABR07031166.1,5.230233552,0,0
AABR07031184.1,446.3890476,294.7285212,133.0897185
AABR07031234.1,37.60376614,0,11.11968639
AABR07031388.1,9.496520185,10.98179989,0
AABR07031399.1,0,1.193437244,0
AABR07031489.1,0,0,0.078306236
AABR07031533.1,0,26.98893711,0
AABR07031588.1,1.982560214,5.953427689,12.80112131
AABR07031674.1,0,0,136.2681423
AABR07031674.2,367.7603347,421.0292041,267.056117
AABR07031674.3,190.6290461,307.5672914,299.8832259
AABR07031674.4,4.354998199,37.53485085,9.664987439
AABR07031674.5,2.551126963,0,0
AABR07031691.1,0,20.00015427,0
AABR07031734.3,15.78884982,33.73972091,7.540364179
AABR07031738.1,278.5604806,0,157.3825697
AABR07031740.1,0.872578589,0,6.653470273
AABR07031767.1,0,30.99848796,24.72542572
AABR07031788.1,0,28.61641585,1.527332265
AABR07031937.1,8.231599288,0,64.58228286
AABR07031947.1,10.95849573,5.492035015,9.680057049
AABR07031949.1,10.10756242,35.17273724,0
AABR07031963.1,0.325364161,2.275737112,0.161652616
AABR07031972.1,2789.449915,4421.651018,1337.037603
AABR07032095.1,18.35783292,0,0
AABR07032135.1,49.60907715,16.14965844,0
AABR07032255.1,12595.15959,11988.63164,10207.43833
AABR07032255.2,9306.832021,7897.510827,5132.15714
AABR07032328.1,0.810576522,0,0
AABR07032393.1,0,9.35823853,11.12629374
AABR07032439.1,0.629409577,0.365943075,2.535970754
AABR07032453.1,80.10600445,54.67468225,25.58001484
AABR07032457.1,0,0.354638818,0
AABR07032496.1,0,0,1.195572559
AABR07032518.1,0,66.15792617,0
AABR07032582.1,629.5388395,409.4602854,417.4829702
AABR07032622.1,7.040373575,11.71841294,0
AABR07032751.1,333.953434,715.7906767,257.7832435
AABR07032759.1,2.537651757,0,0
AABR07032786.1,0,0,8.394245925
AABR07032821.1,7264.357744,5520.661024,4910.176612
AABR07032856.1,7.24944955,7.394625481,1.78193532
AABR07032888.1,0,0,2.958171483
AABR07033020.1,572.2478966,504.2165907,451.9724468
AABR07033045.1,654.4637534,633.277527,550.5122241
AABR07033162.1,256.2797409,348.9865998,92.18432547
AABR07033184.1,0.429244883,1.375350433,0
AABR07033249.1,0,0,0.417650747
AABR07033270.1,0,0,0.096556162
AABR07033271.1,0,0,85.18176073
AABR07033274.1,0,0.735050413,0
AABR07033287.1,79.13367509,108.6150971,0
AABR07033292.1,0,0,157.0523736
AABR07033318.1,3.157307276,4.28734328,2.217362224
AABR07033324.1,4789.01865,4380.624214,3413.447441
AABR07033465.1,25537.4323,23719.4907,8525.193457
AABR07033524.1,0.535833573,0,0.272854619
AABR07033540.1,0,1.600827602,0.98047549
AABR07033564.1,239.8823427,186.4782848,182.3525592
AABR07033570.2,1587.198739,1003.317415,439.6349146
AABR07033579.2,0,3.380727606,0
AABR07033666.1,0,12.26827642,0
AABR07033697.1,9.573538633,0,0
AABR07033745.1,426.0518401,208.7013309,100.5362749
AABR07033757.1,0.757258253,1.010494736,0.531855197
AABR07033829.1,201.8853546,22.18312913,0
AABR07033836.1,0,0,0.414941742
AABR07033851.1,52.84166527,70.33711552,43.82854005
AABR07033887.1,1.795467804,1.96686689,0.271166102
AABR07033920.1,7.359416066,16.02688587,39.93689944
AABR07033925.1,27.69395005,0,0
AABR07033979.1,2.824489906,3.565708845,0
AABR07033987.1,12591.29462,10913.52477,16606.2104
AABR07034098.1,1.117448264,1.345550789,4.849362093
AABR07034131.1,250.779215,132.309095,181.7199331
AABR07034183.1,2.021593236,32.6187963,2.237302306
AABR07034239.1,0,0,2.614368794
AABR07034362.1,2325.45199,1832.704042,922.6192942
AABR07034393.1,1.856554904,2.32870845,2.772870603
AABR07034425.1,0,86.29251807,428.3895336
AABR07034426.1,10.92126998,0,0
AABR07034428.1,0.054486741,0,0
AABR07034445.1,1692.876897,1741.877256,1089.51774
AABR07034464.1,159.7350153,258.3038961,86.6623022
AABR07034573.2,0,1.789966757,0
AABR07034573.3,1.955477172,2.045329,1.414083549
AABR07034592.1,1.406918834,2.291186843,1.578868119
AABR07034636.1,0,0,0.121759337
AABR07034637.1,1.229007999,0,0
AABR07034641.1,221.1713902,315.1092529,165.573278
AABR07034657.1,1495.717229,1283.787206,737.91642
AABR07034669.1,27.28070283,10.24444201,8.63382855
AABR07034673.1,110.1826435,42.17862949,115.5719034
AABR07034729.2,2.268290328,2.154162229,1.436863783
AABR07034730.1,2.525686666,2.653231612,1.309052012
AABR07034742.1,0,0.000452867,0
AABR07034750.1,573.4499727,172.4028774,110.2758267
AABR07034751.1,0,7.551244472,0
AABR07034833.1,22.41995335,12.6955697,6.979473035
AABR07034833.2,10.61817478,36.73668853,6.589918894
AABR07034940.2,0,0,0.424831865
AABR07034980.2,0.627773548,0,0
AABR07034991.1,0,18.58451527,0
AABR07035005.1,0,0,6.362914086
AABR07035008.1,21.38929647,20.63666506,12.00838562
AABR07035008.2,2.448308947,2.720444208,4.120015902
AABR07035008.3,0,0,0.398263122
AABR07035012.1,21.63152575,2.222263141,1.967608329
AABR07035064.1,0.941660322,0.160408642,0
AABR07035074.1,760.9786023,708.0696121,546.2291761
AABR07035098.1,4144.537972,3187.497275,2240.108204
AABR07035107.1,390.7039979,100.1385574,50.43840968
AABR07035273.1,74.39825686,123.810826,9.924098672
AABR07035375.1,583.6927556,915.5707435,455.5191913
AABR07035375.2,10.96989757,34.78074851,7.851267003
AABR07035412.2,0.357508065,1.804075305,13.43680641
AABR07035428.1,18.90983036,68.46329704,81.29193733
AABR07035428.2,0,0,26.25918418
AABR07035486.1,16.71206977,0,0
AABR07035506.1,0,0.707566528,0
AABR07035541.2,23.35996169,22.01623105,1.123387199
AABR07035541.3,750.8460697,484.5741342,576.1738714
AABR07035717.1,0.191877102,0,0.189791845
AABR07035722.1,65.33765495,11.27974407,0.498402875
AABR07035776.1,18.53900154,0,0
AABR07035779.1,1.129860765,1.588046136,0
AABR07035780.2,5.36302809,4.89115433,1.099387707
AABR07035780.3,0.572431858,0,1.471465691
AABR07035780.6,0,0,13.54663546
AABR07035782.1,106.3873377,100.8518204,229.269812
AABR07035787.1,1430.239418,1790.826622,863.7621223
AABR07035791.1,3.450291656,0,0
AABR07035802.1,5.693579865,0,1.451999787
AABR07035832.1,351.1462236,549.2991892,256.7840238
AABR07035835.1,25.25655188,12.68216368,10.07750788
AABR07035916.1,152.8308292,49.42993169,52.06639727
AABR07035926.1,18.00104592,0,0
AABR07035926.2,1.728945462,32.49474061,58.77419601
AABR07035955.1,110.713587,4.784065385,27.07314191
AABR07036007.1,1030.010468,803.294259,591.2209991
AABR07036010.1,76.28653428,7.63827456,19.03576297
AABR07036087.1,1003.250403,1124.020474,247.247026
AABR07036302.2,2.901489886,0,1.079984918
AABR07036318.1,7.754612402,0,0
AABR07036331.2,18.20878218,77.84711924,238.7814714
AABR07036452.1,0,2.326104879,317.6312368
AABR07036526.1,37.43414626,0,0
AABR07036556.1,1.035755927,0,8.356828046
AABR07036567.1,256.0449299,236.1629566,104.8829357
AABR07036640.1,158.5242454,0,9.523826542
AABR07036679.1,48.27376502,0,0
AABR07036723.1,227.2625235,139.3136121,612.5705673
AABR07036746.1,3467.154864,3046.389895,2137.719468
AABR07036855.1,4267.95874,4589.697735,2117.062259
AABR07036920.1,414.2858359,306.9437533,208.6535965
AABR07036974.1,56.30784547,50.61544376,42.09267339
AABR07037058.1,1768.771962,257.3676915,540.4439679
AABR07037203.1,114.7723955,61.78542813,46.71909705
AABR07037343.1,16331.01114,13698.71148,9630.111179
AABR07037356.1,46.22895008,25.02052582,35.67438904
AABR07037395.1,5.095405939,5.59541974,4.97941074
AABR07037395.2,4.997923275,15.79609373,7.018925332
AABR07037412.1,54.21499556,44.99910505,11.94083713
AABR07037412.2,5.513546137,19.14447121,5.369024717
AABR07037447.1,111.4174552,0,22.68395621
AABR07037520.1,148.8614613,195.6954138,195.2374769
AABR07037528.1,99.01973644,106.210467,150.3272782
AABR07037536.1,81.23341831,170.1130625,72.48116688
AABR07037645.1,8.125840784,0.645619134,2.536583866
AABR07037698.1,0.493129768,0.875617508,0.563659985
AABR07037798.1,7.763203025,1.999664912,1.789517256
AABR07037923.1,2.889811878,2.282270506,2.331408478
AABR07037943.1,0,3.36107434,359.9888128
AABR07037960.1,0.317646535,0.580190635,0.043148184
AABR07038019.1,2834.750618,3070.339273,5114.487
AABR07038021.1,5.04E-06,8.29E-07,8.20E-07
AABR07038174.1,0,17.74830631,0
AABR07038269.1,534.1957854,631.410679,204.9575584
AABR07038349.1,0,0,14.71731427
AABR07038567.1,1.479708285,0.282541728,0
AABR07038957.1,10.23718815,2.089881657,0
AABR07039174.1,40.63538541,0,0
AABR07039202.1,0,0,145.3621206
AABR07039210.1,0,274.2636208,0
AABR07039234.1,47.00396752,42.83276974,19.03974369
AABR07039236.1,19.82499859,10.96523541,3.905959402
AABR07039377.1,72.47632039,66.63853666,41.53439371
AABR07039483.1,284.0486469,798.4007823,581.2117286
AABR07039498.1,0.107480154,2.940698477,19.43271626
AABR07039541.1,75.28452807,201.3245373,15.59799181
AABR07039651.1,2168.753842,1853.316516,1618.030228
AABR07039694.1,5.42095897,6.840771632,5.865689075
AABR07039697.1,0,7.932912648,0
AABR07039778.1,2.884046742,1.998745077,1.577973861
AABR07039936.1,2.110130202,1.926712683,71.0892439
AABR07039950.1,116.6173093,0,0
AABR07040127.1,85.21804266,63.05950059,64.29149143
AABR07040412.1,22.92941067,6.923638828,14.88693489
AABR07040622.1,66.89658684,81.0025339,45.41351388
AABR07040629.1,290.8035178,146.2145039,205.4323253
AABR07040840.1,319.8200712,36.07578472,142.2852824
AABR07040855.1,1217.520104,295.9358513,357.2406974
AABR07040906.1,14.13192784,97.56263292,442.976805
AABR07040936.1,4.534365428,1.601859409,0.888326687
AABR07040938.1,474.0743751,160.7266201,224.6933111
AABR07040944.1,2739.734387,2114.257077,2490.298901
AABR07040947.1,15.83070497,5.566688398,3.147808411
AABR07040959.1,0,0,1.986840218
AABR07041089.1,16618.72718,14042.88867,8260.005245
AABR07041096.1,201.0465148,243.412415,45.33815599
AABR07041109.1,928.8443808,736.2106968,632.5292364
AABR07041140.1,1283.961051,1108.894976,535.3154044
AABR07041179.1,0,0,1.187638575
AABR07041247.1,242.1631916,268.9745258,234.420477
AABR07041247.2,2.167199838,0,0.536605178
AABR07041481.1,0,0,4.115010184
AABR07041586.1,1.410765895,2.70044507,1.265328421
AABR07041601.1,1136.37833,0,551.5723378
AABR07041604.1,0,16.20787093,0
AABR07041709.1,0,12.67663803,28.04845554
AABR07041725.1,5.762842913,3.410240268,3.21492289
AABR07041778.1,0.014243276,30.54748053,0
AABR07041779.2,11.87914117,0.842083785,0
AABR07041972.1,228.3379958,319.5131431,104.59615
AABR07042012.1,0,222.2991278,0
AABR07042077.1,63.79434886,123.7067495,6.345474814
AABR07042361.1,7.296293374,8.218918892,5.147937918
AABR07042385.1,4.809226735,5.8510474,7.317776566
AABR07042440.1,9.108022419,0,12.13906828
AABR07042440.4,23.88912355,0,0
AABR07042454.2,0,184.4874856,22.19675493
AABR07042457.1,52.65495144,60.36572494,1.362738677
AABR07042496.1,166.0908319,194.6924005,487.424213
AABR07042514.1,166.0908319,194.6924005,487.424213
AABR07042514.3,1389.799986,1189.565297,1039.918287
AABR07042542.1,1.340491346,0.254710314,1.635878541
AABR07042609.1,13.49525014,7.131814985,16.25110061
AABR07042611.1,9.563872714,13.77359802,57.71666837
AABR07042623.1,8.255620126,4.762451354,1.15590182
AABR07042629.1,40.42659819,12.39653482,11.03541133
AABR07042668.1,0,0,1.135732231
AABR07042669.1,6.627504094,7.354774014,2.909506928
AABR07042789.1,5.071522766,18.28226055,14.37168536
AABR07042802.1,92.36952436,31.08606878,65.96619932
AABR07042821.1,92803.15722,71873.14664,46740.11046
AABR07042825.1,0,2.275124165,0
AABR07042840.1,0,0,7.732618309
AABR07042859.1,0.995756733,0.360819706,0
AABR07042866.1,160.7351647,91.82621685,100.7317986
AABR07042875.1,11.05555448,5.800171194,3.504878259
AABR07042903.2,6.7825399,11.73592795,0
AABR07042915.1,2767.487567,1507.376648,1303.726522
AABR07042936.2,0,1.775619333,3.928326523
AABR07042937.1,14.5559998,1.775619333,3.928326523
AABR07042999.1,0,0,12.93564207
AABR07043085.1,0.787626784,0.000435449,0
AABR07043098.1,0,9.16180042,0
AABR07043101.1,10.26343596,9.639907701,5.351578887
AABR07043115.1,1.693943334,1.821940328,1.725702764
